order_item_id,order_id,product_id,quantity_ordered,unit_price,total_amount
bc0fc79f-471c-4552-81a5-1e5f5b71b490,2efef1e2-5966-44d9-94c4-b113fa8dde83,0e7c8012-d928-474d-9de2-29bb6766d3c4,15,683,31349
89f44738-9128-4ba9-bb35-e49b58eeae43,4b97e775-f9b9-4474-ad29-d8e0b916c6ba,f3878834-43ba-4104-b59e-e2ec32f0a6f7,10,799,330
49936b3d-4b4d-45e1-a8c1-616dc31e9f46,eb9be67a-96c0-4dba-9035-d2069b6a7cd6,245e8fe2-1592-4912-aad9-05c17c8fe3e4,9,704,42589
8ec332fe-b836-4a51-b14f-fec278d63172,64a0c372-3817-4275-90a2-7368ff6af638,6c880822-f014-4a86-b038-2c21a9cada4e,5,1428,32236
db93308c-1d48-43f3-bb04-a65997168de1,b502fcc3-249e-4cce-8cb5-1c1408d1f554,fe76d95c-484f-46e9-b53d-f6f25e0b45ed,23,767,44721
ce7eed40-9fb4-4bfb-86f3-d8f7ab376742,c2d3b0cd-3028-4897-9073-4a95d4b1366b,1af11cc5-d56a-4df5-9ccd-5c9bdda94704,13,727,7166
ce0e00d7-be6f-4563-af78-09d245c5b129,c71a6891-eb36-4b13-8d05-d67ae97de35e,bcfda0f7-b0a5-47e1-b1ad-aa23130ea2a8,5,564,42334
552b418e-6b46-447d-820a-1a2e84dfd1be,f64be69c-d2be-4366-967e-7535f33ad089,3411614a-017b-42cd-b1de-09ba4b826d2d,22,1446,21528
96295ea3-a7f7-41ce-bb0c-07664a209f15,b11def14-17c5-4696-b0d4-fd546f8c463a,28748520-9870-4a85-8e07-fa728e2ae1fb,15,402,37545
6e337162-65ec-4e26-87fc-0da6be0bc320,97b7fc6c-492d-4f53-b69f-fae9c11ccd18,887f9419-c7e5-4206-b665-983c8bdb128b,2,1241,43311
23b70e75-4aaa-49b0-b319-ec4f567b2cec,ecaa3607-336d-4ff6-8c7d-ca73cadbf2fe,c0b72e3c-8a01-41b5-b52b-12267bcab8c8,16,515,9797
381f9fde-c7a6-4fc9-9600-cf5122b03e2f,ba589eb2-0580-4e9d-8563-cedbe1dd70fe,97b18701-ff02-4307-8788-3df0ba7d3638,16,1452,10268
80caf31d-23f5-4702-a754-8cddab247891,d9db5c1a-b425-4001-999f-6d265cb8700e,f8e58962-42f1-4759-8688-524281ffee4a,22,320,40235
435d3049-2dce-4c7a-8a5b-c58bdffb1f55,659ff345-917f-4e30-b1e8-8eb39de42acf,aca3e5cf-fa86-497f-a8e2-db85d003d09f,3,479,40643
f4493527-92df-44e9-968d-a7247515aaab,287f8db5-4330-4119-9f45-0d03bd0050fe,91ff2d7d-fbac-4204-8337-cdab7f2e298a,8,430,23178
6ab6cc21-9da0-4db0-9d5e-0e18148edcf8,d1f75763-97b8-4bc9-9959-9e2746086d75,5c664338-b709-4e29-9013-4ce527d38e65,9,510,28787
d8c18e30-32cf-4fae-87a6-cb070679a587,6600c7fe-4988-44d1-89de-acfb96256ec1,7a940b3a-2fc6-4e29-b025-89adf083e62d,8,1022,19847
373a0a21-59d6-41b9-805d-7f1830271b2f,4b271037-5630-4e33-acd2-4270bcf474b8,53d6aec1-ec0c-4835-b2bd-74ccd2099425,7,504,29981
1546ad19-355c-4c2f-9bc0-9022b9a25c17,dd38c481-ae5b-4473-a9c6-88612bbdb028,30a41415-f927-46fe-955a-ea0905604031,25,722,16623
e8f2d536-535f-483e-b8c8-a6a3c6859998,3beb4597-9456-422e-b82d-80d3816ac033,2cd52ca2-94b2-401f-a94d-62f4cac1ed02,15,516,7524
ba83d5de-a869-4148-8b39-2e368ee71f5d,8b5363b3-fa92-4500-b026-94a50ae5282d,c3df4905-9a8c-43a6-a5b0-76429811e1d5,5,812,35038
054679b2-4a85-4093-b702-334a97fa1f05,1750f033-6ea4-4e4a-8168-160390f79790,7ad70d72-2973-4cf7-8482-e54155184db6,7,322,9484
14e5210f-5eef-493d-abce-0fc06ec99ce3,a1e4a7c3-025c-407d-abe3-2f78f7633966,8e1ed1db-651c-4b8c-afba-2581367e9ae9,2,645,18920
20285a4e-4c02-4058-ac53-96b9e654ee79,6c8f43f7-93f8-42cc-8b3b-e20359b478d0,1faa9f03-3e4a-4657-874e-09ffe44a1365,10,929,32806
fb958bdf-7c1c-48e9-b2de-f39a14a3b795,5cda507c-8bfd-441f-a3e8-d747ef322205,75b73873-aa94-46af-9b4c-934bb985bc69,22,599,35988
8b48557f-63ea-4011-a29b-bfa141418843,249b02aa-9459-4ae2-9e69-109983ff031f,c3820157-e57c-4ac1-8299-33b522df8d01,18,1244,34827
fe0f172e-5159-4ad7-ada2-4b8f2178c796,5e0ce826-5ad4-40e6-b2a1-0850d95e7548,fba6673c-a189-4366-aa70-9c451dab78ea,25,762,46337
202cd08b-8f7b-40bf-aaf0-50eaac656002,017e5488-8d8d-4f17-ba5e-d24696a0bb85,28c58349-e45a-464f-8b19-b84466636181,2,518,43322
9da94212-b4ae-49eb-812f-f0fb02ad3b54,703cb2d7-4b42-420c-8384-5ec28939301d,fcd7a62f-eabc-4ec8-bbdf-c43c7f94d609,4,436,48483
011bea22-4acb-4920-8deb-5370f9d73f74,162bb94c-a5cd-4f87-9312-024e2018599f,b0b673e4-14d3-453d-be7b-98b2f6fad708,23,879,9563
fbba4fa9-a461-4589-9b86-c44fbdc6692f,d3818913-4ba3-433a-bf1f-d758d97cf721,6355cce6-8633-497d-ba04-8f59d707d733,23,1309,21786
ff0bc337-d87e-4441-9bc3-5fe786116688,c255e85d-b111-44a5-8795-d07fd44083d1,5a7aed87-d2d5-4342-8be0-fb7be9761d6b,22,437,17136
efb4ea4f-e71a-4e04-9221-cd3877ec374c,d1514acf-b461-4736-98d8-63cb5b581332,031b3c80-93ca-4f3e-b3df-c05fda234439,9,1107,25081
8a1869e7-cc08-4440-92fe-0c80d3062252,0699482f-b3f6-45d8-8d02-82ccccfd114e,73545d8c-1f03-4a37-93ea-6caeef0e4e3c,12,358,7918
8073109a-0092-41e1-b51a-467ce85cfe54,4e0084b3-9960-4e1f-a6d7-9265d07d6861,368b9a68-e63d-4bdb-829d-faa02f612d31,3,1104,27379
4b26a3e7-97cb-4071-bc7a-c797b1bb9f0b,77bef0e1-c781-4aa9-8c0b-5a810c21f5b6,275ef205-6290-4202-8d2f-dcf63419c2af,17,485,16901
d9af0c53-bc15-44dc-b8c5-e35c81e7a246,70f508f4-5e4b-4088-b619-fc51d5e222c6,21491100-db79-4ad9-803e-9a5b3d92916c,14,1357,14008
a5e4cc12-a937-4872-bc0b-1cbd71d0b972,40faf4ab-4dde-42a9-8ed2-d7de0517d51e,89b733e0-308f-4825-aa85-7223cd48e0c8,13,1449,44530
c457eff8-bec7-4f18-b055-b30e52353012,b4b35a26-5e8d-4e47-9b84-3f6a4e534444,fec12b92-db46-4895-884d-d7c05922c1e0,6,1049,1263
7afc3d4f-83cd-46b9-984f-d51bf0467f0c,7d253c8d-a14b-47c2-9de9-eaa23444d4ec,2971cdf1-fc28-4011-ba1b-7c639028ab07,2,874,38646
ae08fddf-f8ec-4a11-80fe-15be203d146b,53e059dd-6d1a-4cc0-990a-38847ddc10ec,2fd9ad5b-96f8-4575-8ed9-b026aeb488f7,16,1364,29040
f9b57ea3-8a75-47c8-bda4-640cf0e7fa5d,d936bf27-af80-4bf9-b6c5-9664b14c33b4,3c586b5e-e59a-4ddd-abfe-8e73a5b47e45,3,974,13933
c7372158-74c0-4859-8b02-4fda24073e82,fe27dd00-f2b7-4c00-9f4a-2e7fd9503904,8dcde3af-6d4b-42f3-8afc-6d8fa6db5daf,15,482,49363
df2ec77a-db1f-4133-a04b-a8dc5a80b245,c7dbe11f-f551-4665-82a1-a6cc10f8a308,d0baec63-281e-4800-9512-d9ea3bf36ebd,23,638,38942
a2cbae7c-7f79-4fcf-8258-0a5252cb4972,85067014-2a6c-4f2b-919c-a452f1a002ad,4bbb2f03-f384-4bc8-8a80-08a65cbccc70,1,930,26422
dc011a4a-1a60-4921-be4f-bc8fcab1b15e,d572b277-e83c-44fc-b327-c733783ba70f,c3cb1690-0b16-4d94-9472-25c4e12a2c55,5,760,2569
c2a79a28-2fa5-4a93-b27a-fb310fdf6a4d,5342538d-b7ec-498e-9740-bea896722b9e,f5ff5265-ef69-4c11-8277-d96bbb22cb71,5,1459,10828
198876c7-d02e-47d0-985b-353d963af0aa,6210eab7-c36d-45f2-82ba-f876af1551bf,29b4d743-80db-4ca8-83c3-b46ed40bcad9,2,535,40643
a6d60ac2-9109-4f84-979a-de89c5745781,b44ecc93-8c3f-4ceb-96b4-67459f647420,9eb23fe2-a354-4062-b719-c29121881cc3,6,702,23475
4c7f395f-fdc2-4ffe-bfdf-c24b40d07c3c,f466b5e8-5986-4352-b77f-631d84b4f185,89b733e0-308f-4825-aa85-7223cd48e0c8,15,1275,928
e08df7f2-0df4-4fba-85ab-337c67c7996a,38ebf200-0eae-4b94-80fe-1ffc96a2b4e2,7047b20b-bd15-4f07-9e82-5208736ff164,25,931,897
b4d6a9b1-fa69-4478-8fc6-7436378fb40d,4ab7e2ca-7e03-435e-ab35-070464c388f2,47cdfcc8-6cfd-4195-98ab-9b86bef35458,4,669,26939
8190cfc5-ea48-461c-b9ad-b1bd6027aa50,d999131d-b9ac-4bd0-9e8d-a9832276da7c,95d76424-ffdc-43bc-91de-6f5806412adf,13,1033,23993
ba7ed019-4924-4f54-b4d5-89eba6b91181,999e9a49-d36f-4673-b51b-0068037fae96,d25d7bcf-c584-45d7-8cbc-91ea485cc1ae,19,1290,22928
213462e6-2831-4f11-a7a2-f3cee933c971,8c3cc283-fcaf-44fc-82a7-8047ac08d090,67842aee-ed7f-4b8d-85d9-204a1a3ec6df,17,312,20160
00307a06-6026-4bcf-a4b9-902538d34301,0f3489d6-1e47-4bbd-88ea-dd70dc380581,996bb659-a09c-4c32-a16e-931b3cc18d96,20,980,1860
ef94e005-3f4d-40a8-9e58-86e8b616a467,fd481c10-1a4a-4623-992e-8cba0d94039e,df11bf99-fed9-48ed-b8b2-64016f19efeb,22,1013,32859
15652ceb-08e3-4345-b51b-6f17002df780,14d5c2a2-9e26-4e23-a111-ad6ae4822515,d70c7e63-d67e-4b25-ab2a-9beb4e084d53,23,1444,23887
9d01079c-91bc-4cfb-9a9c-39e1f12b3975,8819a5db-e67f-45bb-a0f5-0f527d20ab56,c6dba55b-513e-455e-93c5-28ddef160d34,25,1247,13880
60f5a913-3b94-4326-875c-d8accd2663cd,8e3eb8c4-aa65-4b46-9e95-21f8ac2ca2ac,3dbdce19-81a3-4d8a-aa77-2f38821a140a,3,1161,25197
cbf1440f-6f8c-4009-ad22-2172379a6f42,0166890a-5adc-4e46-8ef2-52df9df4cdb9,b0e8cb57-9382-463e-b8a8-898562eda698,25,449,41279
68a6a7e7-c630-48dc-8a89-00e8b5d09f55,44279b24-25b1-4bf9-b036-b88b653396ec,4c4987e2-5ac5-43c3-ba40-e50840212a9e,24,617,14701
88a0a9cd-e8a1-4cb2-b61e-3d47163c1788,f9f9e5a1-4213-400c-9dd5-ba973c249392,ee339c93-a6a4-486f-a3b6-7dd537649abc,10,1149,35852
e7428bfa-a74f-4414-8883-bb92464a2aea,493e9775-64a0-458c-b7bc-c1b032aad481,1702ad54-d895-4b64-93a0-438d774374fe,17,470,3811
181ba2b0-a0b2-4871-b5f4-43c4039dc98b,2d11d1b2-a973-455a-bc24-5f8b8026ff17,f7b4dec8-21e2-4702-b3f3-bf49aa610eda,25,737,41809
29574dee-b512-497a-b2a5-0a3d0f86d0cf,3f74c557-3ee6-4823-a3bd-caab54ced23d,d43d4a2b-f59c-4cc9-938d-afc8c862a139,8,337,13246
59bf25bb-82b8-43af-bfb3-37ca82c160b8,a5520e10-c9bd-4cb9-9755-7cba51b62aff,b3946442-290d-427a-95f6-72d8f312c70d,3,513,45949
b53f7f13-3727-4fa2-a802-59cf63bf0e28,b45876d2-ec31-4353-877b-5c76996ffb98,b230ca53-1cc4-41cc-976e-9ab4298156d4,25,407,39099
57906b8a-b8e3-4791-b591-32d81becf9bf,6c9cb312-2913-4883-8bed-04c9200894fb,a4201340-0755-4c73-8669-89e449de2234,1,1123,26276
2343adeb-238e-47c9-9b54-fe1610bcdade,5f533ab6-869a-4117-b51e-922e72a60e59,06560032-548b-4e9b-89ed-708d7b15bd87,5,1299,33995
68c9cc21-6a4a-40e6-8dfb-b02d1943e510,2a27a965-ba05-4c42-8cd3-b56610791423,1702ad54-d895-4b64-93a0-438d774374fe,25,535,41123
34b4030f-b3ac-4463-8f4b-3684f2170e0f,0550560a-3869-426c-ba0d-b4ea09fbafcf,f41a0dc6-9ea8-4971-ad78-918551294f7e,5,497,17691
57172225-da68-4639-a7fb-c98813f70513,b7c09e42-6641-4e37-9c46-806736cf48ed,553ad59e-0e49-4d6c-9725-2f9e08fec9a4,3,836,30366
ffdabc9b-01db-4f0c-a71d-9e7e7257aa09,056f605e-dd10-4eae-a0cf-4dbdaf505055,635aadd1-989a-41b8-bc16-d10e61b95ba9,25,901,5552
87279239-c66b-406d-a53c-8392c0904a80,dafee43b-a6ab-4179-9e82-bdf231b77ef2,7e61d7fc-adb4-4f19-b892-bf4620b0a88c,19,1132,11413
98e499eb-3149-4699-9eba-5f50ec772a17,a79f5eca-c033-4ee7-86b9-4019174e2d92,9d808418-8558-4579-9373-3840cae5c93a,21,718,42929
818a5d1c-79c6-4361-913c-4f0b22785f97,066a32ad-290b-4767-acdb-44e435275a62,25093b17-edef-4fee-9f96-197b4867578e,8,358,25248
bd2aa67b-5240-4d84-851d-a83c0057c620,7823e530-c32d-46ec-9fa4-d34e4fbdb68a,2f3704c3-b4d9-4ad2-a0bd-65bc6f89c635,21,1487,18220
2fd4d7af-544c-4637-a78a-2cc3178ba039,7b579bcb-1c8d-41e3-a0c2-2c18a3049d3e,ba7badb1-f4c0-497c-9c3c-4ed345977d5a,10,587,41936
1dd30a4e-cd62-4828-8087-9e25d87eb281,231d7622-f1f6-4018-866c-6070675fc411,467299c1-cec2-4107-9972-e0ba2315af43,1,1018,45000
2946493a-a2c4-47d6-98fb-9314c7c6a192,c1110276-bb5a-4cd3-a774-2ed115d03db5,6008b6d2-9aec-4c31-917b-6e1c548a137f,8,1236,1074
135fd559-32c3-4b9a-99e1-37889c95a8fa,6c8b8309-1bab-4f0e-bbe2-29abbfd3a743,db2af5fe-0d18-4dad-8d3d-c0bb654a87c6,7,541,6120
e6ae50aa-fa4e-4126-8a5d-72daaf35079e,3c73ffc5-9a0c-43b2-a581-6b3983240768,c1922a83-5be2-45b6-9d27-8979b92d3e5d,21,971,40139
63ac50cf-ac06-4c97-b17a-eab07c1c69eb,4d9b6535-0c51-4e24-a143-6b627519dcc1,a5fc6603-d8c4-41a0-9405-1414e920eec8,17,568,28389
b4830b15-a944-463b-b4ac-497b80dcdcc4,42d485d7-8266-4301-b7dc-b76f0164cfb5,d6de56f6-b060-4653-929d-67b64e015f88,16,642,2056
4c7b4a8c-eedf-461e-b755-df760ef662e1,81a158f4-65cc-47fa-835b-2a7c04b15e20,b8c41e36-110e-4eec-81c1-7b8bb1c5ae81,9,924,20444
046b0446-3708-45c7-8ba8-30222589d2bf,40f85c41-4816-42cf-953e-4c18eef57aac,631cef98-b0b3-46d9-97c3-9a85f9782ff2,5,1053,14440
c28a75d7-ec60-4b81-b8fa-94f6a9055a69,baeb63ad-3848-455d-96de-030a1d512cc6,a58a89e3-1213-4f08-9095-0e57379d4a50,11,1425,43197
cfb29a67-c739-435e-a015-b1004839e6d4,a4835b41-8aa0-4bbf-b708-4839903441b6,ad7e0b85-924b-49f8-92cd-c863f6620a4d,8,660,48049
2b7a0612-b558-4939-859d-dfad86a1b871,a387426e-02b6-4a18-9296-8faad2f96c5d,b4e9956a-a855-4014-971b-38b55471b3fc,11,530,46705
f34535d6-fa7b-4dbe-8aff-e112c8742e52,f4c44277-bccc-44c4-a6d2-61886884ed3f,620b8ae6-3d9d-4453-a9d2-8d2c906efc3e,9,865,17388
afb60d28-e565-46b2-acea-dbde1d37895c,3e0d4624-16b2-4d89-9872-97675b9cc5f6,a6ef57fa-25d9-40de-962f-07929a0debd2,24,1352,37630
fe186514-0155-40d4-b49c-f93f5f87a7f0,3b8458bc-f685-4db4-a698-5032ce2eca0e,d449dfb4-72b0-4ba1-9e4b-bdde3b4e8924,11,1076,34646
c2002d2f-4e53-46cd-a9be-8faec5a2a072,fda59b8e-448b-4d4b-bb88-426b09bd9256,db97436b-657c-4bc1-86a0-9cae544fbbd7,16,1460,36102
963780ed-cbbe-4a96-bc73-32dcc609f563,a6f5e851-4b9a-4341-b8d3-d2940cf5c1a2,c524af22-e4ff-4563-9213-07a910c93c71,23,859,2461
032b5664-6de3-4851-a43e-365973d318b4,a7b1f5ae-6bf9-4eeb-86ac-c01e8dc930c3,3496c3e1-6491-4cc5-8e9a-e9d880ba6017,25,507,22104
13cd6b49-ad7d-4a3d-961e-17155608d750,395d442e-237f-43ae-b93a-002c350f7033,6e95ef02-61d1-4433-b363-3fee3ee76410,25,1447,14941
aa9a587c-5649-4cc4-b2d5-ff33d9dd57e2,24568b68-7c34-48cb-9c76-560703ac62c4,bcc4b8ad-007e-436b-9950-b974b59901bc,15,441,38808
6bc6043f-658a-48a7-af49-ef3e1d923b17,c2d4f2f1-6bc5-40c6-b8cb-e3885b276b0d,defc0364-8ec7-497f-bc62-cd7a709d5cb1,25,1340,32488
67b53d83-ec38-42df-91ca-c52e6454c79f,54cce69a-824f-4def-bf32-c0088a2a9f58,09f661eb-cf8c-489a-be28-d8115f13514d,4,1185,29141
9f845dd7-79c0-4eb5-ab7d-7b301359d0b9,fe4431bb-9a4e-402d-891d-d6852b268bb7,f2bba105-6e18-4a0e-9acd-5d55e5f854d7,19,1190,48977
259ddcab-acf4-4431-bbc6-982b296f744d,08baa515-d717-47dc-912f-18e2c8d6d622,a7ac447a-bb0c-40d1-a3bd-4c2e7ffb4d3f,8,1316,33094
66a0a4aa-eec9-4ca7-9abb-0c005d69cf9e,a0dbedcb-14dc-4e90-8b16-d37cd975a739,bdeb41c2-eaff-4961-9db1-12220ec6d539,12,306,41942
23c1beaf-38ef-491c-a190-80ecdabb1cc2,55c9f62e-1beb-4c03-a836-30ceb068c310,4945c0ce-a634-4784-aaa2-d7a0ff3a4e2c,8,1249,16522
066d3db8-7a3b-4305-bb27-22455308e88a,f7edb35d-92e9-4a81-a17a-fd8ce29a076a,0e0e85e0-802a-461d-8117-2aad7fb05548,20,308,43420
7ec82c3c-844a-42ea-99db-ff952abddd37,0a88dbae-46ff-48f7-9d89-ea698eb4b130,9136d100-431a-4160-a853-6a052ca4292a,20,619,19690
5816a6df-d18e-493e-8b96-2cb5165e8d11,1d13534e-2227-4b2b-8a98-8e07384f218a,fe0f02e6-5174-4d9f-9a5d-28015ccfef02,8,1322,4575
333eaed4-6276-4353-998c-b91f23e46255,c8a9a81c-1df8-4c78-839b-bfe9e7bd273d,f6df8ce8-6711-43b4-804d-0b92db22ef2e,22,664,28113
bdd8e708-a4e9-434e-87f2-f4fb4a6ad116,4b053b7a-7326-41ee-9469-2c23585ba841,6383bd10-206e-4079-a645-ee02988772ab,11,1378,16735
d8b30f26-7cbc-4041-ac5c-ec6408c6024e,01994e79-9d6a-42e4-b34d-84e728dbb536,2f32ced0-a8f0-48e6-9154-8f814232bcf3,14,688,9462
1e2f8c50-61fb-4ce5-9aa4-197a37d1d8f6,015e5717-99bf-430b-846b-df1cb58364b0,db8e42d0-8fd3-4cb7-b64f-a012d09f8b9e,21,344,24788
aeda51aa-d7b2-4b4b-bd1f-4a49bca8db28,3bb8658e-53fa-4235-a2d0-8ab9554e44ea,0619df53-43c7-4ec5-9e1c-15d5f3ccc356,16,1420,19416
99046e94-84e2-4037-aeb1-3bf4da9ae64b,8a2342d3-7dc5-4d5f-9995-3788ba1aeb02,7c6a4db1-6cba-409a-b527-f8e2f1ad84a4,3,531,22143
0ba4a984-8d9e-4634-b496-42d1fc34ddc2,cb2977c9-d03c-49f8-937d-110ce0263cca,bb787548-0b54-4019-aa1e-d6747f295ebd,5,726,49175
065b1292-a337-45f4-af57-b2c55f9d52b1,44b69d7a-9e63-40d8-98e0-1bbf1fa4928c,a301ca45-4e02-42ad-ac63-25c8df151626,21,772,32678
287b0123-a81b-423a-acc1-0002980fb6c0,6ebbccd1-9dd2-4ee0-a00b-88ae72b7807a,4dd2f8c0-4f54-4fb4-af79-5b4ce4c3a41d,3,393,23717
b72d2b6d-5297-4a1b-afa4-e7d3c079ede3,519bc4fa-f762-4678-b5af-095f0225161b,f830e6e7-7ff6-46dc-85e5-5b1ecc4bb6e1,25,1212,26276
7560d8be-0db9-4819-b73c-8ef6beae60df,91cb7550-2382-4485-bae8-451e870a9bc5,cde8fc5a-5549-4091-a90c-c0edd61674bf,8,1008,16385
93cc306b-a387-432b-a632-264002a19177,e0de60fc-315e-4d4e-a29e-6ad664ae4569,a566ad48-4d36-4502-872f-2d865c7070a8,9,461,17409
632411a6-b82b-4320-8405-ce8d5f4eb0c9,1a914d02-1e42-4556-a41b-04c9edf07fde,dfeb2ded-9e79-4173-87a8-babe04eb70d3,21,1108,45189
0efa277b-172f-4bdb-94cd-eb4fff95ece8,2a3a663a-9eb0-41ac-bdd6-27630b7ba31b,4bc75d92-ae51-44e6-81e9-2b448e9a1e52,20,1019,26645
a80e8eb6-7c2c-46c4-8c61-7f1a0c4bb507,2fadd2ed-d1de-48b3-98c9-7902641df2ac,89f8897e-d911-4cf7-a797-db3339565334,6,318,32192
ef1a086c-ef94-419c-aa1d-f7afdfa8133c,01c11c17-42e8-4565-90e4-24230e912f22,6c7e65f4-a14e-4e05-811e-eb95828d03ab,5,664,49873
ed1adcd5-aa81-4668-a86f-88d0b49edbb2,406ecf06-96c3-4f3b-8540-c6269406a188,b414854e-4658-4ccd-9267-8fb57746b794,2,1395,21036
a1e99244-e68b-49d6-9947-b5162b321279,42ffed61-eb59-46d1-a979-dfcf5e2f7d53,941a5af8-93b8-4ec2-8cbb-69ed54ae3df7,24,1289,35118
f0f071d4-1ac7-4c9e-8c0a-6d799a2feca3,919ecd9a-57a4-44b1-8929-3ce4935cf034,031e13a7-ebb3-4509-9334-4e3a51360aa5,4,1154,35332
2a61acd7-8f08-48f1-9bed-bbfc527de252,f321fe3c-ae49-4957-a598-b616885610e1,f7b4dec8-21e2-4702-b3f3-bf49aa610eda,17,937,19504
d349f7a2-cc95-4c30-a11c-452844bc443e,788e06c8-d9e6-4a91-b4ac-3b8fbf309558,1891c6e1-4d7f-47df-81a9-147f98d0c3e1,9,1448,37107
09ea4143-8ceb-4598-bb3e-f09ec6454958,30233ba6-8e40-47d7-9cd6-c10cb8383d01,9aded9dd-fb1a-4e1d-90f1-6a00e1774c7c,22,1206,16786
a96ecced-c159-48c2-9b38-8aad6f667049,adc460c0-1703-41b2-a4a0-7bbd0c3cb2a7,2783be72-37d7-4164-9ff9-1d7a6a22d721,2,1259,24404
07eda8c3-fb51-400f-b95f-6f3312dcfa43,c2c22c78-93cd-4f0e-8fff-0d5661f7444a,f929d65b-fd08-4c6c-bc5b-a6215b947bd8,12,556,47257
358987fc-435a-4581-9508-6b130fee17c2,a8c92d7a-0de7-41f8-9d44-996620613113,5610751d-7b81-4b56-8fbe-4986a7e94d8b,7,1388,31581
e06467b0-4a90-431d-b8a3-f82d1b8a13c2,e3d08201-8d5c-47d8-9dfd-48722f306018,ea86d852-1536-4182-803f-eca87b65f18e,7,322,11076
d33c33fe-f2df-4f48-8a99-1831a9e162d8,f1edb231-d7d7-4a76-9dfb-761db64d9208,5e34ae21-c918-4f77-a3f8-eafeab2dcf33,7,1071,30128
ce9c21a3-4561-4be7-bed4-0dd040d12ee8,4f62623f-0e10-4c50-9016-cf84933a8ab4,c02b4596-0f91-4b0b-9bc6-364f02982bf6,2,1337,36084
f8d8fbe7-8135-45ca-95f0-b37a15c2b71c,f7b66562-02df-4de1-8ced-06f7bccef721,07c81ab5-e714-43b6-adce-547c6ebb8de4,5,499,11267
3110de5c-14f3-4abd-adcb-61fa40567775,b5b7a2a2-23fa-489c-9639-9f97250a30a2,0e4cdaf1-04c9-4326-837a-903aa50a4c06,3,726,12927
cd57c4fb-5b9c-451c-a9a2-c7af147b5f49,12ec1518-ccfa-4ba3-9062-eb1b608ebb62,cde8fc5a-5549-4091-a90c-c0edd61674bf,16,520,1490
169b9de1-5561-477d-8457-43182d816244,b4c16a3e-4f70-4f55-92a0-43bde1650c56,ea8a1406-fd1c-4857-91a8-35c821dad53e,15,630,44829
5d48758f-0935-4092-a2e5-c633d964884f,2ee59005-824b-4b14-8f32-e0e837f01c9f,c3df4905-9a8c-43a6-a5b0-76429811e1d5,22,522,11252
16a12268-d3ef-4a9a-849a-c238f1fa6d37,47bb1fe2-5f29-45be-b600-7520eac49ff0,79b06405-aabb-4252-8ec0-de5d2ffc1658,5,1469,30588
03795bd1-12e1-4827-b369-5d2399c4728b,e89a0806-bac8-4fea-839c-abbcec5bc4c6,69433d5e-a45d-4286-81bb-e9e8d8614b27,2,539,46031
d73f7ea2-aac2-468e-bbfb-c2f87b147dfe,673c609f-40c1-4469-b689-6ac8ab7dfa0c,c1d5a0f4-4781-41ab-b553-422ae75c4205,5,1096,48591
a8405769-79b5-49f9-978b-aa9f539454e5,492dedfa-b164-469f-928a-7b5c234e12b7,36451ce1-9079-45d9-b5a9-0353c65d1d0b,17,700,1509
f3096005-443b-4067-8146-6444fe7a16a5,990eb049-fe40-4ae5-aa4e-67767a7fa1a9,ef570ca2-3d04-4e66-8427-1b0f221bf0a2,16,833,34262
594bfb9d-6939-4944-b222-1acc9b6d19cc,6d5ad711-909d-4cc9-b13d-10ca628e0aea,e5201521-634d-4289-a363-37a94278d4cd,22,457,3032
86803960-901c-42b4-9ae9-26f62951d20f,3f227513-1bf1-4578-9395-ea2c3f5385f5,faf013e9-33a3-4da2-9932-8b7b671a70e1,7,479,20628
87715adb-b06f-4441-a75b-0267b4d5cc74,5df914c4-3233-4964-82b1-a6b3bf7829f1,3e88f5a2-049c-4251-aa63-aef41a0490a4,1,954,47538
5bce834a-c3dc-45d7-a9c0-2d552b4097d3,5340e83f-e369-48ff-9d01-3b17c5740c33,d26e35ab-d2cf-46d8-a94e-192aeed9672f,25,442,47373
f3bdd896-d9c4-4fdb-ac7e-fcee235b32f6,e086b0ec-262f-4e2d-b842-6e2b9ed9170e,4bb6e008-2c4f-4df6-86f6-ed18d31a3fc4,12,543,45666
adabe4d5-e464-4a00-86a9-6d4f5209496f,56c94220-3b47-44c7-84f1-f513c79e0e03,f2f87d9b-45e6-4712-990e-c33aa190a96e,8,675,10678
a71c6ff2-7b64-4d99-9d08-f6ed3075ddee,4885bef1-bba2-46b8-88c9-ba49f6a48ee4,afc0c3a8-f8d5-47c3-859c-ce0156464c3b,12,1002,2790
1ec38a84-14a5-44eb-b259-a73bb8de1974,c2567c66-c478-44ec-9262-b100fecc2b74,a18d3378-a4c3-4274-b05f-787f343af5bd,17,615,16869
20019999-c6d2-43bf-a6ab-890c5f1371fd,b7195091-5b22-40b0-8973-685f32b834d0,518137a7-45c8-40bd-97c3-5d9b4744cc2b,2,725,37246
292d0e57-78dc-4cad-b0de-b70a04323a75,1cb586ff-bcea-4684-b85c-a83aacba93bc,80b5d84b-ae38-42d1-beda-4593d49bf8f7,18,1154,31823
a25ae373-e592-4d4a-bd60-3c964ff2bc80,db323440-7f6a-4fe8-bdda-85fdaa982fa8,4bc75d92-ae51-44e6-81e9-2b448e9a1e52,21,1412,42410
ae88bff1-303d-492f-9293-7a7f25c8affc,b29d4ce2-b5bc-4301-a45a-ddea2edc4c1c,e8aabb0a-f208-4685-b2d6-7d3a8b1d7e6e,19,1356,4967
