order_id,customer_id,order_date,total_amount,payment_status
c8e85374-a800-4a2d-ac3f-b7c981c525f1,e76e8251-4446-4995-a07b-98192e28edfc,2022-10-11,31885,cancelled
446b9123-5e84-4954-89e1-24d9becfa181,2b296438-7cd3-4a75-b621-07a5270990af,2014-10-31,8203,paid
9037db59-7172-4dfb-afa4-9c786cda3c96,c891043e-b1f8-4ea8-8f7d-97b18bbc0bc7,2019-05-07,20838,pending
0fda3165-94ef-4d06-926b-69405b2d3f8e,450022a2-514c-4365-9fb0-aa572e48633b,2018-12-21,26067,paid
c4daaa89-7f1f-4523-b28f-ed864f028194,672f9bae-b573-4ca1-828f-b42749477a71,2018-12-14,21016,cancelled
31157b9f-f525-4919-a361-6a8663181a59,827ad8c1-6d0c-47b4-b4c8-c79c44326079,2015-05-06,40273,paid
6238966f-174f-4b3b-8346-e297e35b9710,ce7942ad-3626-469b-a8c8-fa33d349907a,2017-03-07,48798,pending
7414ecb3-570a-464f-bcb7-c6e00bbefcb6,1cf10ddf-cfac-4a1f-b570-f42680ad65b6,2020-08-02,34416,pending
1d98d0d2-8879-4b64-996a-51f2a9d20831,923f6ded-189d-4b7e-9903-dcd70a2a43f9,2023-08-18,39528,paid
dedbfaee-334a-4f06-b8b6-228e8b540e5a,a7042cb0-a471-4bb3-b4cd-ac5e4fe6cb65,2021-06-16,3762,paid
36e64aa9-8d60-48b2-824d-f8ddbab4b754,8326f097-ca43-4fcd-8944-a632d7b11ffc,2014-03-06,31056,cancelled
dad56697-53f0-483f-aa06-94cf8a59380b,e8138224-6f0d-4e02-8d97-dba52960f962,2018-05-03,15953,pending
daa482ee-2045-490c-b5dd-db88463b50dd,6dd95398-b5fd-46b6-bf59-b8253d07e2dc,2015-09-28,11705,cancelled
ef935faf-dcb0-4344-a6c7-bd6a50b93d62,54084a9c-1017-4dd5-a019-d5787db8f90c,2015-12-30,2871,paid
2e1b8c22-23b3-4226-82b7-7df7aec80e8c,6583578e-f538-46a7-8e64-57ee18e0abe0,2019-12-23,1386,paid
837d756d-a485-4c22-8205-ef1abb29d32d,5320a2f7-c82a-44f1-bb56-ae686d3966d2,2015-02-17,11382,pending
ee31d845-f01b-4896-847c-e0b77defe6af,c4c9dfcc-5a8b-4efe-a306-f4851842fb5f,2021-02-11,14310,pending
84a2b684-4ba4-4860-a8e4-6fd23d8a231a,2cfcb07e-0304-4abe-b33d-390ae9e2176e,2020-04-04,27621,cancelled
08e7fcd2-bd6e-4307-8dd0-333b88d093d3,efdd5eb1-98ee-4271-b695-f0c40418e785,2017-10-11,2051,pending
ac5e1364-b575-4e8f-9bab-4a82e8bb2d64,1dbd9166-63c4-4b37-993e-a5b42da55399,2015-12-13,44748,paid
342dd7ff-2e85-4910-b319-c242d9d5cf9b,e9d95e4a-edf9-47b4-b2d5-6399d41ac1f8,2015-07-07,31269,paid
bf132b7e-e495-424e-ba15-660891649038,4c487b22-e141-4a08-bdad-ec6837be94ee,2014-11-26,9973,pending
625a6b3f-f3f8-491e-aae6-990f893f020b,58931604-07e0-49b8-b3b8-634e8d29115b,2021-05-26,22049,cancelled
62cba426-7333-4a21-817d-60cf3adc1ac2,8fc82204-ef65-4b97-909e-056c9cc21f8b,2019-03-24,10429,paid
29da91c7-99db-429e-8068-0062716c6c56,7b4c3f92-28a6-47cf-960b-e8d6a015e141,2020-06-14,36911,pending
da62764e-39b1-4da8-ba01-12026458ba3c,063ff744-d757-4e4d-87c2-82252a75a4fe,2017-04-25,12313,paid
a7c5e322-66a4-4f5a-be43-57874725c029,45516e3f-cb20-4cef-9c47-616b7f2f3e7b,2023-04-12,2916,cancelled
343d1b45-100b-4a60-805f-ae3746313f0f,f442d8dc-d496-4ee6-b342-bcfc6c24a7ac,2017-12-11,13416,paid
6f3ac1c1-44ef-4d6a-8646-b6b0b894535d,93767e4e-5231-4b17-941a-29046fe10a0f,2023-09-09,15851,pending
2f49d946-79a7-4aaf-b452-dcb358ecf360,3c547355-1656-4427-b8d1-7c5fd6901c60,2016-08-22,42351,paid
60b7f450-2bf4-4fe4-b0e7-494ce703636f,fe15c97c-d900-4151-9382-e00bc35d5c29,2021-08-22,48729,pending
e343dd1e-891d-4698-9a60-c944cd72158c,69269941-e01d-4a72-b6e3-b39e933ac70b,2020-02-16,15178,paid
a4b3ea6b-4eaf-4d2a-a741-f5c0dd69437f,8e23ac7b-4394-4105-8471-432102ff746a,2022-04-02,29866,pending
d3e1f9be-9a7d-48a5-ae4f-dc4a710b18a4,e86d15f2-cf43-4b43-80b5-18a9464eb032,2023-03-29,31114,pending
00bf5b44-3e21-4062-a015-de642927a021,28f3bacc-25ab-4f89-bff4-39255d44801e,2019-03-05,11472,pending
f6c36591-69f1-463f-9e0b-3edebf69aa0f,f8abd825-86a0-4d85-9697-4de77bce0ce5,2023-08-09,3170,paid
cdf9b5a4-8588-445b-a983-33794beaff79,e6861cde-18b1-4924-84d9-351c384f04f3,2016-07-22,20672,pending
da0173fa-c262-4f00-843a-4cdee5001e6e,8406489d-600e-432b-8cd5-753730dd360a,2021-09-27,34773,cancelled
f0f2e668-450b-4b22-b20c-a3324efe01a5,2c645543-a6f8-4835-b71f-0e065c55963a,2014-10-16,42723,cancelled
8eca82fe-0069-4ea5-a48f-cce9deb35341,ce412d66-39e0-43ee-81cf-ea6cbb472112,2021-05-19,34620,cancelled
c6f4b4a3-76b3-4212-8244-255aee908b85,ceeeb2e8-7c00-48a9-ac6b-943b9faaf81e,2023-04-28,45463,pending
2074cd1c-9b17-4b95-9e82-c35e608ca8be,3a9688a8-d992-4780-af63-8dca8353c7a6,2023-02-13,21826,pending
f8d97d6f-a08e-42d1-8ce3-26f80912df7c,88fce235-e18a-4701-bd31-e3a0859e7802,2015-01-13,1667,pending
c774b08d-fbf8-4367-bd88-2620d59179f3,9cc0f9d6-8775-4cb4-a6cb-b5530614e948,2022-11-03,19661,pending
f24d05a7-a658-4630-8fcc-9be12a08e0ec,2f6bf6e9-ed54-4d9a-a79f-90204eb92c4b,2018-05-01,28621,cancelled
108f0dcb-245f-4363-9b34-7aa1fc24c9f5,ab4afdc9-29d7-4eb4-916f-74402a4978e3,2020-05-22,15652,pending
653939e8-48bc-43df-8e45-3b208f200773,f81648b2-e7cd-4786-90f2-2b707ae27aec,2017-11-27,33188,paid
b1618da1-80e1-4e21-8686-825e1004345d,0816b826-6e83-4b42-b61f-bb698a66ba60,2023-02-15,23735,cancelled
d8138d7e-eb18-4b41-9298-6a3cffdd8d37,23012cc1-d0e3-4cad-bae9-da4ac21bb60d,2021-12-05,39530,cancelled
f02b5f0f-d298-471b-9c76-68f3916c117c,01d6b6c7-f58b-475e-addd-da2fa9cf90e0,2022-08-16,33713,paid
be19efd8-5429-4ca6-9051-69f9fd708bfc,00b82353-ff0b-4391-9723-f0d5ec9eabfb,2017-09-10,25977,cancelled
9b5b0b00-9c71-48c5-977f-540f8d42c6a1,a0095986-9ce4-44d3-ac62-4447b7e60f92,2020-01-09,453,paid
8d243c01-2f35-4dad-88be-c0ba14316c3e,aa40e404-e3f9-4c15-98d7-524abefa300c,2020-01-30,32252,cancelled
4ff3344e-fd36-48b2-b043-b5277f9b9dc3,a5596cda-60b1-47c0-9143-87eab864afbf,2023-01-25,15739,pending
c4c992e7-9501-49b8-b499-0b5339754bfa,d81d705f-15f7-41b5-8a50-0213fe6de8d3,2019-07-12,31271,pending
03a83cd5-f06e-4212-ae6e-7c718b6de0a3,a12c2b2d-fa3a-493a-ba8e-8e67dcb9a416,2016-12-12,32087,cancelled
0c4999c1-5d49-4322-b6a2-e90e493876ae,b0a200a5-490f-47c5-a9f0-e2daf4abbd40,2021-04-17,27493,pending
1f27883e-b75f-4a9d-94a0-be4a9c741793,36ac6ed4-f252-4b2a-b5ec-e3ce92e8d329,2019-01-09,13083,cancelled
516b3c62-4aaa-423c-b037-93e6be5f050f,6b4cfa88-7742-4d6a-902c-b3068c2dfa68,2021-01-04,18888,pending
b129b4c4-a0a5-498b-a937-1640cc1c1938,1b9e2a0f-2a20-4375-9a9a-0fa0de909e35,2014-10-31,44631,cancelled
a8c4c733-def3-4866-9231-960fa7a4c233,d5e989e8-8db8-4c1d-9d21-c5f4ba01f2f0,2022-10-23,26788,pending
fe13d412-b3d0-4b08-9ee0-2843089b2804,0a98fee0-b606-4540-9424-558f275fed37,2014-06-16,45324,paid
0bd7e1cf-6939-42d6-ad83-a15453e4a7ed,aa1ee4b0-83c6-4f16-8b6d-0a48febd698a,2014-08-21,27011,cancelled
3b430978-489a-4ecb-b25b-989a1efadd7d,6b5ad752-4814-4b04-a7eb-750681e15e84,2020-10-26,7911,cancelled
7f98e565-da3d-4dad-a5e5-a6efa37a4802,e734c428-beb5-472f-b01b-6692401ab7bc,2022-01-31,49515,cancelled
b8115710-527a-411a-830e-c2ce9932a643,31f49c58-ba52-41b0-85aa-67cf63ce9d6e,2019-03-17,748,pending
8a1a2525-5c0f-4d18-8e26-e834420c57de,dde76647-d269-4053-9c5d-9a629d141d1d,2022-02-04,15130,pending
c5fcc534-b62e-4ef4-a058-62a0e9203bb3,1e14b051-9658-4cf2-b3fe-f83ed4e4c518,2020-06-21,30441,paid
8eb289f9-bd85-4a32-9c8d-f869e75b489e,07332b82-0624-45b2-b0b7-eaa8b076d13a,2023-06-28,30723,pending
8d2bb346-39f2-4c85-92d7-cba8bf24a8ee,49421f86-248d-40d4-89d0-75e8da815aba,2019-05-26,16237,pending
1e9750dc-664b-4bd4-a3ea-7455a6ab29c1,da7a8f6f-c214-4ab9-a9a0-f2ef3c4d1465,2020-01-06,29056,paid
81d18061-08f8-49d9-8873-2acb7bf33caf,e5e24dfe-06a4-4d7c-89cb-69633e5da9e8,2015-03-08,8970,cancelled
fa5a98ff-f018-4dd7-98ec-c61f631c11bd,fa8be441-e38a-4e01-8f67-fe7c3e74c18c,2023-09-22,47255,cancelled
7e8bb803-754d-4cda-a4ba-a6777b75697e,730214f5-ac3e-4eb0-8caf-3f01fc51ab40,2019-04-06,18654,cancelled
684e40ca-e2e5-445b-be64-418187607d57,0310bd05-3db1-4a8a-999c-06f3c66baa86,2014-01-07,18548,pending
7b6eb956-d623-463e-bcbe-3f55dd712231,43cf313e-b908-4c32-ad1b-37299b71fd4c,2015-08-24,30306,paid
73444d5b-9a1f-43a8-bca5-423b5b383f67,9decf256-a6c2-44d9-91c3-abd029a39a07,2021-11-04,28943,paid
24bd344a-2f9e-46eb-846b-8b207fe9e625,7362d96b-f554-4576-a1a2-313a2946e185,2014-06-21,22505,pending
6f978f2e-ea93-4a7b-b10a-fc9ef44572d5,a82f0305-b10f-46e2-bdb9-e320e6c4db89,2020-05-27,47164,pending
377860c4-7c81-4edf-8bb4-b8070d1968bf,e6d218c5-9735-4a55-b2fc-5a112534a9cd,2022-01-07,39877,paid
b83d0861-18c3-4d10-8151-c0f4139abf55,0510f324-b30b-4f20-a590-1081edf5a85b,2017-02-14,7701,paid
03bf7c53-96c9-4291-b061-c912f91ff313,1440d41b-561f-4225-8548-44fe834a79d9,2015-11-04,10426,pending
86485268-b166-4717-b25a-658b82e2584f,2ea3faa3-3934-4aaf-abbc-2fba33a0b2b0,2020-09-13,18917,cancelled
3a7189a9-5047-4406-b265-f5ba5cbf3f28,ca7a066e-6a41-4811-8275-23ab51a25ea4,2018-04-09,19846,paid
d4326f19-abe4-4077-8e26-de4cd4e76f3e,ffb5450a-e3fc-4e3d-bfe6-75889543ed22,2018-05-02,48811,paid
505c676e-7d49-4618-a281-083a5dbe1f90,a8f1d8b4-5cf4-4d91-b223-63fe69eb7699,2014-04-14,6306,cancelled
a42fc51e-568e-4215-821f-c1a6096954e9,b0527494-cf47-4b0a-84ab-c236e8c75e39,2018-03-06,12476,pending
2130e161-4812-4e11-af27-581f8c46d029,e734c428-beb5-472f-b01b-6692401ab7bc,2020-12-21,33675,cancelled
2db83ac9-ba80-4f8c-a2ab-b0b92ed3964a,0c967531-51f0-4169-8e4c-4ac96277f675,2023-05-15,41563,pending
83beef8d-5723-42fd-ab37-45abbde702c9,e734c428-beb5-472f-b01b-6692401ab7bc,2019-12-18,13791,cancelled
ef5c34a2-e049-448c-a0ed-9d0bf6f62d15,a8fff4f2-87db-4be7-b0a3-9a9548f22706,2022-11-02,49857,pending
29949773-c056-4298-ae7b-cae4324314fd,e085356a-02ca-4e64-bb6b-1223c42f94ac,2022-01-01,37166,cancelled
d8eb5b06-7366-48b8-b7d2-526980aab9dd,169a2c27-18e2-4602-ad2e-e1a1e0b92f1d,2014-08-17,19247,cancelled
96ffdef2-0143-4406-8455-1278a36e13cf,7f5ea061-314c-4b2e-af43-0d5a24063ef0,2022-11-20,47577,pending
ba5389d6-f064-4650-a981-17c417c14b90,0055a000-9893-4844-86eb-bae2c83cac91,2022-08-11,3581,pending
b24b61c0-175c-475a-a909-5de989c01c0a,1f2ba7ab-8763-4079-8c95-0824a16a07f5,2019-05-14,39439,cancelled
1de00ec7-2d71-461f-af4d-5a204331f44e,102788dd-8ec3-45a5-98d6-b4a0800baa08,2023-03-17,39709,pending
734aedf3-805f-4be3-92a3-49cffbec9c97,c358782a-07d1-420c-96ea-53b4f6ffbf07,2018-04-11,27488,paid
44a94170-cbc4-414f-a3c9-733aff6ee7d0,a6ef2477-494c-497a-b390-b2928bdbe1bf,2015-08-29,5159,cancelled
45b253f0-f7d7-4db2-97dd-f637a13d4d35,e61f05f9-fa8f-4572-b90a-34aa6c59c9cf,2016-07-11,11393,paid
034de1c8-af38-4f41-9094-f560a3677544,14e021bd-ac7c-4a79-b60d-18c153a3f596,2017-11-24,42589,cancelled
deb293fe-fde8-4b77-be95-e50ba17ee6e6,e7b8f3a3-a56f-4f0b-9b81-abeed52a7c1f,2022-12-09,1766,cancelled
1ea69934-3b5b-41f9-84f4-fcff453e541b,fa926051-d916-4254-8642-b3e559b1e784,2018-11-08,19760,cancelled
925a73fe-de89-4b6b-8856-0512789501ea,561bc86a-9504-4733-ab7a-a53c5140beab,2017-04-08,9929,paid
318ce67c-80f8-4ce8-86cd-671ef8291041,a875684d-41b8-44f8-80e9-eabfbb44e49b,2017-03-17,3198,pending
1f7ed7a8-196a-434a-9c32-55be327eda18,b84d4b20-0d78-4823-a1b5-9743abffec21,2016-01-13,6681,pending
ea0b089f-f8f1-4376-8ef2-b58ccc8ac94b,f9118f93-b494-4cb7-a809-a36e3ea8444d,2017-03-18,6335,pending
bf948221-e72f-46b6-9782-8499c8541494,8087e87d-48c1-4475-b649-6436032e7729,2019-12-22,25702,pending
0eb6e91e-3527-422f-a9d7-a50f5ec42676,21309457-5cd7-4d51-9b81-224e17b3352a,2022-06-15,17171,paid
fc74e82d-2cf9-49f2-9893-2906bd12c87d,a95e33de-7dde-4c73-96d6-a49acc9f8512,2022-05-29,36359,cancelled
0389ef46-4bb4-4ee7-9070-a50cc27bd236,a891af87-b661-4074-b31f-16b88d826ca8,2015-10-05,14647,pending
b62be3b8-e813-467a-abca-04004b9c84b1,9dcc1269-31f8-45d6-b974-4af2b56a3d5e,2015-07-06,5561,cancelled
49742691-bab9-4062-82d3-09fd4fe5a0b7,0f2b5aff-775d-45a1-b7e2-a3a3b758c27f,2020-05-03,4329,paid
08a75c7f-5efe-4735-bcc6-513670649ce4,df30055c-e659-4f05-b06d-d1ae6bcfaaa3,2017-02-27,10044,cancelled
274cdaf3-d4b4-47d1-8756-f786facf34ed,aefbe059-1dd8-4429-9407-ab51c0f1f9ba,2023-01-10,6498,paid
7cad5239-c520-4ae5-8db9-80be3484e703,2e7958de-8e2f-4b13-ac0f-8b1af45684ef,2015-03-31,27597,paid
2fe67697-9c17-4acb-9031-3dc1af5eef6f,466e712c-6f25-4788-a345-fafb07d07c97,2019-05-01,32303,pending
c5beea2e-3c57-43d1-a413-955370fd90fd,c07499cf-9d0a-4db3-bde1-f8b90223e197,2018-08-01,15508,cancelled
4b596c90-f0b9-448e-8f84-7847c88847ba,2056f58d-7265-4ceb-bf65-9c23f75ec580,2023-03-31,8283,cancelled
f40c0aa1-e0ce-4692-ad14-0871ba45ba3e,089bd452-d6d8-44c4-a61f-c18d929e68e4,2023-01-21,16465,pending
a707668b-e2f9-4522-a7bd-3fd8e2c4a863,ecfa9249-cd60-41bb-a54a-f8490f3b852e,2020-03-19,25490,pending
15040bd1-a6fb-4138-b541-96b162e6cf0e,38479f32-d4e9-4ff5-a23f-7075212dc402,2016-09-22,18334,paid
6429afe1-66ef-4922-a907-4062315df690,4ab28ff1-d457-4a35-b214-049ddc185a2f,2019-10-20,40743,paid
2c7bb21c-8501-4eb0-87f6-ec17589841b5,ef533df2-9445-46c7-abed-1ba4e4bbdee2,2017-06-02,33461,cancelled
0d9bcc75-2304-4f53-8575-4fe640f32cb1,1482a0e4-1aa8-4009-9242-af45341408aa,2015-06-16,47055,pending
0b74e10c-2c6b-4776-808e-f631d611cfa4,01bab27c-9ce2-4432-8299-811ac51e56a1,2014-07-03,7311,paid
e008ca01-f3a3-411a-b191-9bc829019120,df595507-a5ff-46ac-a1b2-c5db76d64700,2017-08-16,41785,paid
5e569b5b-9d58-4d07-bf36-7cfb54e8cfbf,6805fcca-dc68-4a3b-b6c8-fcc72f6ea8bf,2019-03-13,14429,paid
f9fd763a-7e50-4773-84a4-e6a183eec221,8457376f-0f3a-44d5-89f9-e4192df491d0,2023-05-21,3379,paid
31bfafe5-eee5-4f8f-8b6c-679d473d5ef3,df661de3-8986-4794-9c94-503d5b05e74b,2016-12-25,9528,pending
aeba786f-6a46-4e5a-ac3b-329a0fc4a5eb,d3b47381-ecd0-438d-a3dc-86dadc6b8fb0,2021-06-18,26226,paid
57d937a4-302e-4bfd-8b99-743ce99de40c,79d6013f-30b3-4b04-b1ec-e9f0c359992f,2018-10-26,46459,pending
7cf7fba1-7d43-44d2-a39c-f2321626f3ab,eea7face-6b60-4982-b48d-40aac3600fe7,2015-06-24,29899,pending
a4ce20a3-e488-4cb7-83b8-7f4c7dff3f70,64aab5ae-3d70-449f-b582-e5bddf84eb2e,2023-04-22,48172,paid
7b004c3f-cadb-45d7-a4b5-8f2fb3ee2d38,9236298c-ef0b-4c15-9cb3-4971d25d4274,2015-08-13,40822,cancelled
6bfa3c89-6264-408d-bb27-782f862d4280,2173de62-cebf-4108-9e4c-966024c44049,2022-03-31,32179,pending
d43488eb-4221-445d-a430-57bbee2f2e12,2d840c67-581f-473c-8043-f0fae339c8ba,2023-01-24,35984,cancelled
f4e36884-8e65-4c6d-b054-41772f012791,7ee8e1a5-374a-43c1-8039-e3c2b5023b39,2015-03-15,40815,paid
02a67870-5223-4fb1-ac03-ee0c7ec3bd30,3d58f816-7858-4323-86aa-0863e18cc38d,2022-08-22,17959,paid
3c7e0d2e-e707-473b-ab82-a67be50eb305,b248711e-24ec-45e0-88a1-c978090f87f2,2017-02-18,44230,pending
060b0924-85cb-4c99-9c89-4341adcc73ae,53a14bc3-fa11-4c28-9ac3-e4aaf6bafc44,2014-06-23,36778,pending
0e77fe57-da1f-45ff-81d9-2790ab929e9a,15ffba61-7ece-46e8-8890-02138f4e242f,2015-10-25,26226,pending
e13442bd-a1f0-4706-9f8b-d799c8f0533c,37605eed-5132-4cd7-a2ae-54e72cf39872,2014-05-02,8810,cancelled
b5edf54a-cfeb-47b4-b93c-5cf86962050e,6c709c8a-30c6-4066-968c-5cef88cd6ebd,2022-03-09,15631,paid
cf3d2613-c21d-4434-bbee-7dedb7c2c86a,ab0a215a-076a-4d3a-9068-89792d0f8a4c,2019-11-23,23492,paid
0dbf761f-db3e-426f-8092-349058de7121,075d622a-d623-427c-9e41-6ca9821500f6,2015-03-21,21446,cancelled
71b9f7c5-9c4d-4ef4-96e1-92ef520afd82,2c645543-a6f8-4835-b71f-0e065c55963a,2017-12-28,17885,cancelled
741a5082-cc14-4419-b842-18410a517222,a1fa9ca1-d87a-49a6-9c34-a62ef2f01956,2022-11-17,43531,paid
163f8fb1-eb39-4d2a-8237-3337d29a01d9,a944ffb6-cccc-45ed-b121-1794f2bed6e9,2018-05-12,14429,cancelled
58d070f1-a290-4535-b0e0-71b29fdaf8d6,b206773d-08f4-45f5-99db-9a3a5019ae09,2016-10-17,22083,pending
dcb4d7b9-0886-47fb-a811-c8538338ee93,49421f86-248d-40d4-89d0-75e8da815aba,2021-09-17,12727,paid
1f5b7616-f405-47b1-899e-aef0ff3da6c8,488689c6-b064-45e2-89af-bece6333adb9,2018-11-05,22882,cancelled
9740b3d4-fc2e-45b2-97ac-df2d6a383f75,679c6629-6ffa-45fa-8a5c-82f12be87a83,2023-03-22,7826,pending
5deaa00c-0f3a-4564-a447-026eebd307e8,002bbf3e-9220-4318-9437-39af0056318f,2016-01-30,5898,pending
f0aa7c16-8f66-4700-a62f-8b1720fe8e87,65293cb8-1d3f-496e-bd78-4a35d5194158,2019-07-14,32564,cancelled
2f6a3e9a-0554-4226-ac75-86503cd4ed05,53a020e2-741b-4e0a-a5f8-f33e6d54966c,2023-09-05,40903,pending
4d17c1f4-546b-4d39-a920-af895a827bdc,b78a6809-22e0-45b7-ac40-e8a32c14ba62,2016-06-22,17669,cancelled
34837d33-4236-4455-9146-a87ca800a0a7,f4ab98b8-48b6-4b26-898c-a599a548188e,2018-03-01,16668,pending
e520fff3-cce7-458a-b923-e6991b4a8f22,812da327-5d30-4f5d-858d-5cc285398845,2019-04-17,27529,paid
dedf6b8d-071f-49c3-9214-2dff68c81169,64f1b451-2349-478d-8e8d-ba0c352c675b,2019-01-24,32353,paid
b8d5da30-c510-482b-bd50-24cf303c47b1,ff7e927b-3648-4298-83a9-bfd63e53606c,2017-10-18,44285,cancelled
4776bb4c-3f70-4dd9-91ae-f1cbef318740,e7ca85ed-e686-4fe4-bb1c-2b66a49abdf4,2023-06-14,361,paid
52aae71a-4da6-4a25-95b3-a93ef24ff447,5e4d8eb5-6748-4152-ae9d-36da35e53538,2018-12-10,48550,paid
b4687bd4-7f13-44f6-8e12-c59daafd49c1,0e8ed4ad-63b4-4beb-9a82-7fe45bfe2574,2015-06-21,45017,paid
c691ecc7-7916-4aff-8374-998311fe86cd,95fe8921-029b-4123-a666-fc002fb750cb,2020-03-21,7717,pending
1adbe5d1-3358-4038-b5d6-29eadf884a0a,143ae40e-1c21-4a3e-ad52-ff899d352032,2019-11-11,11742,cancelled
dca22118-a6db-4b2f-b6c4-b50f7f4eafac,173ada6e-1d32-4dd8-a373-b51bcc1f8d4c,2017-06-30,25805,paid
6dd1f034-24d1-4f68-9216-84cc6e665c09,2341b14c-65b5-4544-8469-ee10a352ddb1,2017-10-21,22494,paid
a5f830bc-fbb5-42da-8eed-23260a515d04,b69b79b8-1c1a-4a06-bd69-9c748251a864,2015-08-10,18182,paid
2b80df5c-c15f-4e54-84e5-9e86fba3f258,e6919b17-282c-4032-a605-52af21334319,2018-11-03,1269,cancelled
a91b94d0-2e64-40a1-9df7-af20dc058128,5904875f-9cc9-42b8-bd93-397169d31c50,2013-10-22,47646,cancelled
07abfe1a-86e6-4ef1-b53a-84b3918fc0f9,a4240ad4-0b16-470f-967d-63ad8b9912a9,2022-05-26,28581,pending
26941098-ab6a-48b4-974a-075e89f603e4,5eaaf404-2884-4865-a441-a09ff4d2e405,2021-01-16,37988,cancelled
d61bda3c-3277-495e-9cb3-e26de2d60d2d,69a16b1f-fe59-48dd-b31d-0f8597275031,2023-03-26,16169,paid
db69220a-3ff5-46ba-a9cc-18f9f728ae8b,6c028937-9e35-477e-a324-85b436bab113,2020-09-17,35893,cancelled
2f4d4591-0caa-4d17-a37d-af6ec11fa81f,424cf667-44e2-41c3-83d0-546c70c17c68,2018-12-28,10063,pending
d6588f1d-7cbf-42b5-b883-5a5d21fda6fc,0dbbd1c3-5e8c-406c-9e94-57e084cc92b2,2021-01-26,36139,pending
688c912f-4114-47bf-b949-94420592b0bb,afb96c10-5ade-4349-818d-7bd74a305187,2017-06-09,11365,pending
78ec7fe3-9f57-421d-86e1-dc8c0c52c7b1,da9b1183-4b0b-45c2-a944-1f7a74b1b86f,2020-04-12,11005,paid
328ad4ae-8bd9-49b8-be42-2fb52ac266bc,f65678a7-6d11-4bec-bb0a-a7887099689f,2023-05-07,17188,paid
64ff02de-7fe8-4db0-a635-ad67e5aa8cdc,31c00827-942b-49b8-82b3-c4a6be6f7c3e,2015-04-26,48277,cancelled
69005001-e9b3-485f-a07a-357cfea30ea7,b9320910-6afc-4a66-9453-2c09c59cdd57,2016-04-02,38990,paid
484cdc25-248f-4c7a-afbc-a893969d5fa3,64f01886-3c9a-4f4e-9dd0-26c3d8512f99,2021-07-06,24540,paid
2433674a-9772-45f6-9fd1-6160b5db1b96,178743bf-7389-4f2f-8d8f-179588f16c86,2020-04-20,3472,paid
60409354-902e-4787-a4d3-9378995f36bf,4cff5c7a-581f-458b-a152-75a9b195467e,2013-10-25,32098,cancelled
5301fee3-a0ca-4b96-907c-685ceb0eb415,f1af2b58-ff13-45ce-9c5d-317ff98c9e16,2018-04-15,7229,cancelled
50fa8e4a-7e97-4c4f-980e-e72c2c304d27,408f0f7b-2a04-4326-bce2-d2f1d66d2903,2014-06-17,10603,pending
d83f3d7d-c4e7-42dc-b0c6-accfd88b089d,179c773e-45b2-4ce5-b050-46874792bc9d,2015-01-13,15773,pending
9a0002e1-a92b-4343-8b40-7fd3544178ab,a867e586-9724-46d0-affe-ad4b1e7e1712,2023-09-20,42727,cancelled
b4f2f523-53ff-47a9-9e18-b2e905a962e5,dce2c329-38af-45d2-83f5-87873f58cdd8,2019-12-15,47508,pending
9a168af0-db42-496d-bc4e-434fc84e602f,5980ff59-6565-49eb-bb5f-eab11deee191,2023-02-24,40785,paid
3ae46c42-2074-49f7-9d1a-85d50a7e5a38,f50d6fa4-6048-4f1b-9483-77e6f7e6173b,2014-10-28,20393,pending
ec8f99c8-841f-40ef-83eb-52f955c0e7fa,9a6409a4-d29e-4009-a7b0-b7a8a7d3307a,2016-06-07,7177,paid
49b5b83c-3e75-4205-b14e-0b6088a39315,6ed2a7f4-44ec-448f-9dd6-2b5bb7b906cf,2017-09-26,33070,paid
7d7edc78-68c8-42d8-aa01-e97746256b71,3841530b-f028-421f-920e-5058aacb470c,2015-01-13,26499,paid
f1e11bda-1994-45d9-a9b8-f1f72524a853,a5ba8043-b3be-4cfb-9835-eebcd2f9a945,2023-03-26,36160,pending
77d4ddc8-df2a-42a8-86e8-c93fffd24db1,d732a7fa-3782-4a50-be36-b7d1eb967bc3,2020-02-29,19389,paid
00e2c94d-c549-4022-a931-53091adfab97,6a168d2e-3ca1-4a71-9af9-f81c1f14d8df,2022-08-25,48652,paid
db83b86b-4615-4c98-a751-cf87f2f09cbc,08f8d06d-8cea-4cde-bc6f-0f654bcee2ee,2016-10-26,38451,pending
c01735df-f54d-4734-9448-df9dae953a5e,dbd6a3a5-c66e-4940-a9da-d3d9b0888186,2022-05-28,23875,paid
735908b4-0d5c-452b-8717-99f73606ea3c,281e0cfb-4e9d-4540-b2ff-84d73c2f4b18,2016-01-31,37282,cancelled
3fc2406a-a963-49cd-b589-9d331f2f8839,f3666134-4d09-437e-b8be-7da80e90b6ed,2019-01-16,47734,paid
5f0fb496-6c6f-49bf-8b9e-fe3dc7dcafbc,5ebf9d34-1d9a-4471-a55c-f47974bdc580,2018-09-15,32843,paid
2bcc5aa5-afd6-4e56-8fcd-297e36edbc1a,859ff104-cf6f-44f7-b721-e36758b0905b,2020-04-15,30810,cancelled
84a6ef83-ca0f-4a3f-876c-e1c483fb2e63,1f7d9668-4384-427a-94e0-052472cdd1d1,2023-02-13,3384,paid
d94de062-f632-47cb-9cd3-588bcaf02315,fc300136-f015-43e8-ad05-b1fc4c3893ef,2016-05-02,28214,cancelled
